timestamp,user_id,pixel_color,coordinate
2022-04-04 01:20:48.86 UTC,CjKgX78LhmQu6YR1cU5v6BsQgSBJ4Ku/u3eFTJooLQQpfFvVxqKdwQcRyoUdSeIXHrtyB1m9n5jncjiahZARfQ==,#E4ABFF,"563,1210"
2022-04-04 01:21:00.001 UTC,kHeJHUjBwR2m6Fqe9Rfa+zjWeq6p2WagYulNm/2H86fB7hASp4ZljNquggu3xZccWQRZnh3nJYXhpvZgY6EzFw==,#009EAA,"287,1513"
2022-04-04 01:21:03.946 UTC,adW6TvcOGTreIZxkcteai7C6oywSDDK5Ay9y5x6di6fc1/zu1juh49/4SpOu5vBM0Aq26vZlypLkpgXzRBGySg==,#6A5CFF,"46,1906"
2022-04-04 01:21:16.921 UTC,42RDNq6DA4q0d+AkXFfQMuQxfX2Pxwan8ltGECr00HT9OtGXEKu3Y7g+THkBix9gD2Qkz0G66Xo+gtvjt4gFJQ==,#00CCC0,"1701,1552"
2022-04-04 01:21:22.963 UTC,IAhWTl4IgOvksvEts54eMm6WDMfAIL8yVCCp7U80z85EQf8tJviQCAOD6nyFpcEZR4gahj/I4zUb4BayoZM0bQ==,#94B3FF,"564,1301"
2022-04-04 01:21:39.03 UTC,0iZaagmxLcOlP/xptBBMhFOtf1zHPtLrnlvrMym6mHkhQqDuXizQl7qjvnxPEDIv0OBBaSlEFHLzErtlWGdHcQ==,#6A5CFF,"655,288"
2022-04-04 01:21:44.547 UTC,BlvAiRiRTUESJADYktbE8MOwl3PjfwO2Czw/kJuPVSFsRI6i3m2SON7ueBMV7enhdv5BCZbWZmlZBMe+r9pjwQ==,#E4ABFF,"1223,1899"
2022-04-04 01:21:46.346 UTC,YWSxjoispo82CBP/AR3CyLu8nXCiBZC93NrVbc8ydgphglfKcIo5P4AjWqFAilSc7aPl9F0LOKWgEtO/4kjyLg==,#00CCC0,"116,982"
2022-04-04 01:22:14.46 UTC,CBh2gMpuhyO6Fw+ury+inNtBm2VsWw4RyVOg7408qFoXgRUmglgAz60151BFobnAJdQyethcFTTafwMQFNdfpw==,#94B3FF,"386,1344"
2022-04-04 01:22:20.013 UTC,xhOQ7kDinVNBcQU36M8y+Kic2oP5lbKpcVk9xxQMq1ojtI7Ok6VMhT3KiHXeSBHfWgAH9QTMeC48LL+aInoRyg==,#E4ABFF,"533,1296"
2022-04-04 01:22:30.281 UTC,Ga9elIGjJLEMbOxErJ4t3IU9uO7q2mTp2VYQ7oW16cAvXw37gPTeP1rycgAyVE5pGXiyF18WNSwua+Eua4ZKqQ==,#00CCC0,"1878,1175"
2022-04-04 01:22:30.86 UTC,2TeKS3SaWrN6B/KxBnN/ftKbCCBIogZtQ8MWqQ29VWKSZltXUbQwCo3A34yN3v+8nYTk4OJpzR+0BPNfdVcsXg==,#E4ABFF,"1954,220"
2022-04-04 01:22:33.589 UTC,tOYFUlu9F3kKBvYQx/VVrobsR7nZ7Ii5eKe/3+63JCZCIaKxPUbXkZor4o9/GNtvDMovhgt0gGG4oAqZJmUkYA==,#00CCC0,"1732,1974"
2022-04-04 01:22:47.118 UTC,xQwptmzabC+HfdmxS+49aPBYC0BkZS0zv5CTyhEtI3sORyFO1xfjYJxOkrxus/G6pU5TSU5gaSZCAffrgOEHdQ==,#6A5CFF,"294,1451"
2022-04-04 01:22:54.579 UTC,4qLkfVpQXIMu6Rda0+DDpsjza1m9l3rJHi3HbZ55Q1dgbqyqlnBVKA9vjN/kdhI9euOB0J7IIl2JoDZ2R+ZlGQ==,#009EAA,"1509,67"
2022-04-04 01:23:09.45 UTC,7/sJQZdeNhdFRpyF8xcQBFOt6yCTKkZ8O0bBvxKKkDrKO0TfFgJElAjpbsT9HEXBWXDBmK4SaKFLtTkmuT0Waw==,#E4ABFF,"552,1228"
2022-04-04 01:24:02.082 UTC,RYeO4G8QOuKwiQD0fLnqFIkNFuvpVzlqELBN8HwibrWGoe0NCwV4nvDibSe9PJ0ERO5fr7cn2MYI8+cawMg3cA==,#E4ABFF,"247,1196"
2022-04-04 01:24:14.831 UTC,olgrpx44iuDieU+Qi8rz5ObhhfTMKQxt/wdNAp2upFOuoky+zBj/6mnybYd3aj48cQcEREuCRBFs1Sv4iNIBAQ==,#6A5CFF,"1724,1099"
2022-04-04 01:24:18.529 UTC,pkhjFDSk+ok+2CtN/gYyNxTw2FOwNPg7iCLlGADh/vOhg29oU+5kb+9r/Pk7JcfY46PadlQ1lIlTgMgvzv57Tw==,#E4ABFF,"1653,813"
2022-04-04 01:24:24.952 UTC,IIhD2BtEZ3IHYNtcV97DE+MuJ40EuEDM1I1nRA7eN06SFgiXpbP80SdlhK+3lxjAdbxBU0v1wKgAZArsqVchnw==,#E4ABFF,"635,521"
2022-04-04 01:24:46.052 UTC,k4tfW8p3eKETLVtJbzwj9swGxlkV+cJAmp4/JZrtcseDHm5y/IgGOfGQvUW/l85uVZkoON7qwKsGXIYGt/D6Eg==,#009EAA,"1428,1362"
2022-04-04 01:25:06.782 UTC,SLFjy4HqxrWZ2NnLSOnpBAm83X3s8f0pyyJgt3qFyftOYF4I+9pCErIkdFIQbEPzEVJOXbh2feQ448KPTUN0Tw==,#009EAA,"1828,1544"
2022-04-04 01:25:09.341 UTC,hIpfz8x0tHBxgfu1pqtGwskzU8SbaKgzztOBPNTv4rjChss0R9YwBXVchbcZCLd8Nzcun82ULt481HkNDI7Fyg==,#94B3FF,"967,1943"
2022-04-04 01:25:16.52 UTC,abuPro/OmNwIYN4eGuIJJ+QaWw+952kG7UadO1gzJyB953uczJTjlc0ZY68GPM2IpCgqCQn86j5bbtC25LLfeQ==,#6A5CFF,"1062,1506"
2022-04-04 01:25:40.885 UTC,S9uyWn1VgA4LqJuv1Kx0yDlp8OBTRkd7eNST7oiQsxlv3MeAt/mceygXGGxhyEWmBroTJkn6ccaXgmEmZ6wAzg==,#94B3FF,"1318,1856"
2022-04-04 01:25:44.48 UTC,mEoc7rz14IA5Su2BEVyxmGO9j9kzAZvCiB8yv5XGHij7GSKXBUOqcBMafhWoQP9j5XCmLdPFb4pd+vjKCDQs5g==,#E4ABFF,"527,1286"
2022-04-04 01:26:04.353 UTC,daUI7pyioeoxMyu/Zm95KCw7Aiw1TCiPoWdWLLRGCYtFEkDmoGRwnICoSHOu+jgtf7gPWeE+NjM7lf6Y21bC7w==,#E4ABFF,"516,1250"
2022-04-04 01:26:17.73 UTC,1bJbSfG1Pbbpzxs4X/e164gv6rZJ/kCwSrfnERl+ok5CROkb2sxDCSJYK2JlE6bdHxNrWyxGKC6cgJyuh6S/Vw==,#6A5CFF,"599,630"
2022-04-04 01:26:48.926 UTC,zfwC88ooEKj2PL/V6MhPBd2/SKZnEHcBzCXXLWXEw+i9ugkSmgspXMxfUTl+Qnme3jgvTKMAgaAHLKcTslfBGg==,#009EAA,"1226,1245"
2022-04-04 01:26:54.862 UTC,NQAkEBZRMmyG7Mbk9WXtG2Y5UPiUv6gNET3p78fNDEBxabBCQ9+ddY17/jRJDFMaGXG5QJwzHilWb9r66SpCtA==,#94B3FF,"1953,1617"
2022-04-04 01:27:10.828 UTC,LBsoSMoVXrKs+MJfOFJKF24UmlswFSnSHTJo/TceWHXRs9i0fzBroI1mHtO6OeTNdDZ2R0L3B+YkNUUQ4p8T5Q==,#94B3FF,"395,1794"
2022-04-04 01:27:20.808 UTC,SFOyYUqL50iiLGg9f6wDj9TU1xBbcXj/2r9HuDE6fYzLGc1p8YhlQ7/EdhhCDlfDi1Pwg+kPgziW88B+M6zo5w==,#E4ABFF,"539,1274"
2022-04-04 01:28:00.718 UTC,MgW4J3eZWIgQT9yNxOQYMLs403q5+c5yRO9I+V4pX1jFDO7qQfOIYw0Re6eJH6C59kJfM001FDL/YIHvGkyntQ==,#00CCC0,"697,508"
2022-04-04 01:28:17.888 UTC,ErcwTsdGYXPUpVMSSPOLGv3nwQAC5w8+g7C0L1soWBTqiiqHfAfyC1vtL57Eo2CzIHooQii8UkI9oWzV9BOZgw==,#6A5CFF,"1964,1048"
2022-04-04 01:28:19.21 UTC,RVOwpVlP7q02sV2JCNjylcalZY74Qio1ogQb3WL1pAFs9LbZmqCb37N3zniaqUWkbc/03tQkfbYnXwvjwP4kYw==,#94B3FF,"351,1731"
2022-04-04 01:28:23.341 UTC,f8fKiJ/pt9RQ2Ooqqjckx4Hzr6zNmKVy9cPNwEB0M7GmFnykWLRXU9lXg2mOZf+QEhnT9NlVgduRsrmJxNn/1A==,#E4ABFF,"631,1068"
2022-04-04 01:28:35.686 UTC,nMeU02i2XHIdkWAYBodGMfD9BIC2kVCHs/Jx8yXCwwVzkhSg8bFzwMB6vy0Ho7vq+eqPaN7xn/ZMAXpyE1oxuQ==,#E4ABFF,"1803,345"
2022-04-04 01:28:49.118 UTC,Yg7JATOgMu8iJXXltxtgfMwfjVxPqYBJpZg3HoPz5B9LoiwiQFfQQqrHImhWAjAxboy+jxg+KLTtOz7cpnBsDg==,#94B3FF,"356,1795"
2022-04-04 01:28:53.603 UTC,XqSBgIHdq4viVWJbHCOX605Iyhh1d5JZeCoZy0HNcI8+8rmDIfZNrRVwRTQl5HRGPqbLzr7I12D9EqLN9fjVyA==,#009EAA,"1216,670"
2022-04-04 01:29:54.028 UTC,8SouLqElSb73948u3cg85Cob51iN/LCR2SMiuDFlaK/ArJZRnAaB89qQU9vyS2O9MIpkQnK3sSV286LAU9zA5Q==,#6A5CFF,"70,1264"
2022-04-04 01:30:00.56 UTC,GgNSEBGAzNodTe50CgZA2NcCf5G68mxkyRB/4m7QaKfRJ1WACgyIU/OI+Dvr6g1fqHiXcJqJj0HaFJ32jUjIaw==,#94B3FF,"1429,1583"
2022-04-04 01:30:06.966 UTC,bqlMJ7yn9ZP8bqzVhEpJbdzSevkVtMTkpX+XRmDZnSMd7sbyQzl0JmgfO1s9ZMilx3q8N8fbQ2ogTlARstZVxA==,#94B3FF,"351,1729"
2022-04-04 01:30:08.373 UTC,n5I4bl1njh2+E+gMoOkkvwL6pRoqWSdheUX4drj+mP8VTMVSTzkX2U5hkEMHH9B9Z2+H/H2tQt0Es30w9OIleg==,#94B3FF,"350,1738"
2022-04-04 01:30:10.266 UTC,OmatBIiBChf+SB5tnvrrsPySSXSHl+KRgNpXCB0GIfbpXkSe5Fhp+Ds1XNWY/8/AxIHNXgo+7pM2rc/Xp/xE9w==,#94B3FF,"1542,1582"
2022-04-04 01:30:32.59 UTC,2bKSyh5sd6q+mhXWjketaDAHByvYOBpGo9NQvmB5AASeudo0QCJQwotCHZB0+ZYXe9NHjLHD5NPPNMd6Huhw7w==,#6A5CFF,"691,187"
2022-04-04 01:30:33.376 UTC,IN6b+9XZzuYkvnIOHLoZaB9PMhuMRDUXMVQKnQlc3HbO0GVdxGE3cF6o8srzQp4t9DI/DELTqU6RuEODaxUPhg==,#94B3FF,"160,1804"
2022-04-04 01:30:45.262 UTC,qSOw5ZCIvxgUshVsSumAIURYBWaPJw5/hJSA6ITayUQvVAmlb5hQBv/As6sp3mfhmeCWIf8pZ1PvWd3m6/4I8Q==,#00CCC0,"1252,950"
2022-04-04 01:31:03.107 UTC,JMO3nnz6riIlGNdxnabfcq/ov3d51u2KTMs6ls9KbZfkRgqhRWCscpuPL3+6juN8A0LhPloAO9I7p042u/nc6w==,#94B3FF,"1441,1515"
2022-04-04 01:31:10.203 UTC,2MI+VMHw7sFiTZJ5hvtOIy8ltHCE2LXrYhC5/0yztEy3kXUblul9pHncXSSlfCLcjKralH1Tro6lq+FBOM4i9Q==,#E4ABFF,"580,1286"
2022-04-04 01:31:23.918 UTC,RFISBcZn4bGir8SxifXo9UtGnT5cCAzUBCdMV75G8BzRNcadPvlxM3yhs5Yg3awcux6MFK52tW2hiNg6tfLQDw==,#6A5CFF,"1280,1632"
2022-04-04 01:31:37.12 UTC,P2+hA2TcB5113cLkMbCIlXZVkmQzlsW+1am6+RrWPYnKS+osjo/vdJLGtdcGSDXgPa5OZwfZEdOOwz27vtJeDA==,#94B3FF,"344,1751"
2022-04-04 01:31:45.451 UTC,WJqxCx4jQ0NqpENJIysPavIxTS+30mT9fXvWSWG+9/bE+mrvrbqNbxaV+3qdCRWDUPlWBqLZUhFzEjOnsXG5HA==,#6A5CFF,"1386,521"
2022-04-04 01:31:46.396 UTC,QskWPbVriNvhoSJcXO1hydaywHmW/BI1bK3LW5boCXR4tinU69qqpJUBpBkgzgOoMlnQpbQg3Us4iswk1ItCqA==,#00CCC0,"621,1687"
2022-04-04 01:32:04.913 UTC,qsf6Bd105CQgGF4LX+CJPpnVPUpibNaryDK+E/jv4oWjuO1+7P+2Ad27SquJDukJIkEpO7Cw653B/21DCqOdfQ==,#E4ABFF,"540,1281"
2022-04-04 01:32:15.83 UTC,Q4sspeLWHU8LrQ43i/hZXFqsoSayotHojZ9tGEOAMv5R0Vinu8+j1AyE3b663ghnA/ytLDFyRLWCtbciXLozdw==,#E4ABFF,"880,1390"
2022-04-04 01:32:47.526 UTC,bidFqT+WST0yJYkZ5q5YCyVNaMPd2lhK5XOL3drQn4TFl3ic1Ig+ZWueMyynFjEJ3DlPXSh7Oxh5xH0VGBXmBg==,#94B3FF,"1760,1767"
2022-04-04 01:32:59.581 UTC,6oTAEoGfDCP1HVggagqZY1/TH26s22NL8mKCbkakA5crM3EiOAy1a+7oEuCdMSXaIr9gUshUSHj0GjUwkSd+9A==,#00CCC0,"1026,1684"
2022-04-04 01:33:02.615 UTC,r9GI4C+7mHq4W00CYaJssHyQksCImT1FdON5GsjyCsnjhbHOyoesAZH4Yt2KZlfBYFBCzbb0T7EqEsB6d8+KBQ==,#6A5CFF,"1769,79"
2022-04-04 01:33:04.769 UTC,LI86HxNCFZVaXGTEkmICw8BxENcpZD6L7eVq//C4uIfelcjPIPnjaY1dtCWbvgVcs8LvjT181OZEN2QIf5HaoA==,#00CCC0,"1473,1530"
2022-04-04 01:33:07.763 UTC,Wv+5CxJdGxV+8ihtgDv97/hUO/OkQKdXb2tqNZcfAzKV55zNQybd5iCFCiWS5k418xpjgtSozOK2yspxtEum6A==,#00CCC0,"375,1245"
2022-04-04 01:33:08.603 UTC,xRFdu+AmXycZSUZU/ffQiGtwpuOWpxd+F4raRkvq+6kXz0NU7SFy/PrPQSGqkEibfWTa3QzfLPVPf50mHfhzDQ==,#94B3FF,"354,1734"
2022-04-04 01:33:08.651 UTC,VE+K/YWc8h/9bfuk2bTQNrgp3u6k30xznLoMMm9T7UawdYKZHRjyFKsIMIuKRRILsjLjly5MJhCMfE2ud9vjXw==,#E4ABFF,"128,1726"
2022-04-04 01:33:41.204 UTC,gfD6v6oYFVNzOdN8jNybx8DLL8QLx/4QLBa0DJhuSIbUNmmMfsDczEmXGTQDmQB94g1EWI0I33vCU9qqvqiEmQ==,#94B3FF,"578,1257"
2022-04-04 01:34:01.493 UTC,mu2+YApELlgA0E86rVdMfb6ltdMde6f+t4VB7DVZmeyrgdd73yGUpACUh65oKsLqZUKz3dY76TvzxPSTEAS7jA==,#009EAA,"1505,1713"
2022-04-04 01:34:13.291 UTC,4n8QEnA53f30G029bcyHQdMJd9/Lhk6GNFoCDrAWLXz8+SEKBdN2mlBRGh//pyRewqDBm772rOyF14Klbx9NpQ==,#6A5CFF,"664,1264"
2022-04-04 01:34:23.88 UTC,ynCsGoUjHI0Jrti5kaK8NGogs/2lUjTumLi1AlHdmNYi28gtazOz1LlC+a9T0KFaTRgMSNBUMrSLOgc/LQCdYw==,#009EAA,"1205,1266"
2022-04-04 01:34:25.52 UTC,fnu7f7BAWm4BM38oxIcRr/7bqXDM7I17xOFjRS6oEeK+T/wVWzZwnVEZjDGusNxpeW7Xb4rgt9zb7zoTU9eLtw==,#00CCC0,"406,1228"
2022-04-04 01:34:42.956 UTC,feQJEARU3tNFK91IzDnqLxDPkufwWPYYboXy5urzk3fXvYPwelji0L0iM7vGMNPO1gruoHrKI4XzfMOtinQ0XQ==,#94B3FF,"1991,758"
2022-04-04 01:34:43.949 UTC,qFztEA9xDvwcbNgzJjBhxbGucqDb+7qgM3+8dm1IYX/n6NeWP9CWKTA6zXoisofpB2mlOesrg9etmrVFAPm40A==,#00CCC0,"1881,1195"
2022-04-04 01:34:53.814 UTC,1pWFpbfpS848T5aXOlQhW9ZmZTMwgIx280ofQb75EL6R8CknBfSBBtZeqza2hHhHvzoZEW1aSREak3SmEzo04A==,#E4ABFF,"582,1292"
2022-04-04 01:34:56.022 UTC,yO1rI2BWQ5iXEwO1B9Q4o+IU4+3tywBxtcGpdHgCf5yCDjo4mCB8XSOvev4mXb56/pirMiWxM6/5QE6aKRm2jA==,#E4ABFF,"1233,1894"
2022-04-04 01:34:56.532 UTC,jzSJ7QA3SRdBRCh4ERG6XUB9LS9W5zpmDjYVMEwttPcbko5GoZFUbPN70rxD2vggY7N+qhVktReQnBkpfN3gWA==,#94B3FF,"1918,716"
2022-04-04 01:35:14.257 UTC,6lolzVGqcOGv/w3XgZTkAgt3yTdS32zeueJn6Yduwajl8ZMwgiv9ZJeqLgbE3QJawQPcXvlVkqDsn2bts0AHMg==,#94B3FF,"1485,1506"
2022-04-04 01:35:22.164 UTC,rKUlOKh3cch57m7VcaqD54QkDBj4847RM13xE36/vwm8uYO+RHsa5MmwddfEzBH8e7MT4oejSxbZeW0b4Py24Q==,#6A5CFF,"1207,1482"
2022-04-04 01:35:56.3 UTC,ZOVSuXK5r+FIzHhs1ZxgLVSe02r4lUiL2p5BE6rWc8KhzMfrUst062PPuURRde/RAAWJOOUP46iLn3NjKLxDcA==,#009EAA,"1831,885"
2022-04-04 01:36:45.21 UTC,Gmrg0RqwzRM1xQZYVycwxt2XBITn/Guk5CW35AQam0yMgiycBnMxzeNp+8vaWDJCVZYN2nME/BQrYLTpDeZpuQ==,#94B3FF,"1924,721"
2022-04-04 01:36:46.049 UTC,NHE0dJzNInNmu8vtOiqdfxnAxE+rj+nXApH5xKSzhzC5ORFvLz2TX7VEjYDMnFds4Ld0pqN83uoQLB7BcyuxRA==,#009EAA,"1825,1640"
2022-04-04 01:36:59.811 UTC,pdvILHnUCejqylttLgsWVYwgci+KPM30XBeZUDo1jO9HkMsTMaBIwyCMx8xgjgApAFiFd2JH8omJf0KwMb1NdA==,#94B3FF,"145,1061"
2022-04-04 01:37:02.724 UTC,wJkRj50DjbXOC34jrGOgKX7/tghrhdOitdFKHXVcWVMBz9ye3dPIMMvz7O+AK/99/kJ3G+YRtPRBPgn1qC69Sg==,#009EAA,"205,1010"
2022-04-04 01:37:16.085 UTC,m8DM/vgm+YtEp7nMNB+2twl7HjTBAq6I17Tv5WoAvMhp71N6X4wrWV+isHEb3oezh7iY8Lz+oc6Uowo3Ly6jBw==,#94B3FF,"388,1759"
2022-04-04 01:37:49.364 UTC,H6F24DVQ/2jKI2MmLDofeDwalHlm5uAzWX+cfmN3W6lvtiaAUq31imVxAqvJwVLjxIJiqvWI0OsIlaBClvXWvg==,#94B3FF,"1399,1750"
2022-04-04 01:37:51.475 UTC,6nI13F7R23ID4WtC43QSUKViSXlL2o/mZYclUUALSeyG2fLETdgqdmS5sMGd9/RO0TyElyKapoDhfrH3d+7BBg==,#00CCC0,"1836,1178"
2022-04-04 01:37:51.534 UTC,ATmXe7qwndq/p1tsGks72G2QunfbbiPKEPGkr1loeyY5XXByvb5obWxf0rcCHklCaqmALsr18oqmy3pv//udzw==,#00CCC0,"1200,1984"
2022-04-04 01:37:51.818 UTC,2MtllhodWT8LQ64gLKjFAtqC42cHfmIsipaPF+G7n7NQotoKv4Zs7JbPt/S8QAx/ZPTdgtFCy+BZrKbsWin68Q==,#94B3FF,"340,1798"
2022-04-04 01:38:04.524 UTC,q5GCS74tAr6ns0EbMTVlAY0L5DIijF65Ql6rEUctaCvtgOBQ7JO4/8nFcBMI+9PnvF7CyQTTGxRGAHcSSYLIYQ==,#94B3FF,"812,1648"
2022-04-04 01:38:27.951 UTC,frJN4baGt06VLP6RWQyZmlkJuzoGZ8C3/GnB1AlgUIytLdC6JY31V2BUIe22b+h4R53L5LKXx2E1NvSHGumdIA==,#6A5CFF,"127,14"
2022-04-04 01:38:40.366 UTC,u2IYapUErCLrck5rAwKk1jilHV1URjE2HXgctuerQ+rwFaxc/0tBF7KGwYVzq2OK4m8ZaxSLhY47/Nn+GX3ZGA==,#6A5CFF,"670,1459"
2022-04-04 01:38:53.134 UTC,PQ08gYyjyBBbSfmwpGL3DSfWfUOBhOAyHJrcDZmontOE5adEhbdOqDESTTXIP8n6XSIRVBWk8Zs09UuG5Zbd8w==,#6A5CFF,"557,1236"
2022-04-04 01:39:00.209 UTC,jH//gBF9lRQQvzhZ7RKtVj7eKpMtO6X5fz/0ou2C/161R8tKdiLzirw0OHISXPDMZdlZXwFx5HKeLM1DnED6Zg==,#6A5CFF,"1177,1179"
2022-04-04 01:39:17.933 UTC,X8k7xygFwTIVQjSO4WBFLZDfld/dKWXhpN6ckxPIsaZUA3PS5xCI8oUmfmK4kyrA+guKxqBUERqPnzgy3aFZrg==,#94B3FF,"340,1825"
2022-04-04 01:39:35.722 UTC,k6Dhonq18Sjaco7VH46jX9sZg5mfWZJ+DpU2Lkuw3tmMfSdobh9O3rT53Muf+kcVxsolN8EAvzWjjPa75rpXXg==,#94B3FF,"369,1799"
2022-04-04 01:40:15.576 UTC,eEsSn4aHc7oSDUdTyKQPYkXIcrg/4zrOW+25W2nCDfKInzTQJ/nkd4q/Agmm/Rp1DNHUZMLI95TDn8hVgnvsog==,#009EAA,"1677,588"
2022-04-04 01:40:29.427 UTC,77cmlLOwuttc6SYBrnSixZDe99giBkhGihGgiVptjAfSjJZxd4Y9he52ccJ3ypKe1gl8hLzpmU+wKWJbWIFL/A==,#94B3FF,"1961,1812"
2022-04-04 01:40:55.127 UTC,RvOQN3xI7062EHJmzZjCeo82uEiWJHcb17Nz98wF3Mvkss1NKw5t+dmxu2052HwWpRXigsW7k3WAiHgrOYMEOQ==,#00CCC0,"1064,401"
2022-04-04 01:41:17.908 UTC,jtGYA4Gdhu7zu7M9NxSOlmFrAyAIzdTJ8yrjblBKq9P8fJu+N9Zx2OXUH6//d+GGfI/978fmSWnNYdD96uaiVA==,#009EAA,"658,211"
2022-04-04 01:41:21.818 UTC,Q8L1BtKEbq9NDFzMvkxsQEPHPCPwCLKSIruTDBjcrXtgaRodlxhbAWjkWxIQb+llqC7I+ID54s/i8vFUnIgtOA==,#00CCC0,"321,1313"
2022-04-04 01:41:30.567 UTC,skSWj7CYKJyYhKBs3pav2UbF8vYr2GoBSRGPYwtmr/bkrvJK6r3hAoz9eepEzQz0gfbxKx/esEseWsiClEx7Xw==,#009EAA,"1665,575"
2022-04-04 01:41:30.904 UTC,Kn8BrbpazES9KJ57F8LsE89U/Dqb2wrmyeG4tMBbJEHCUCryrT1VFmUyepgoRROTgShhLND4xnAwPbvswmtNtw==,#00CCC0,"1485,1549"
2022-04-04 01:41:36.17 UTC,JTahWi8j6/IjX7KQ4oj7mw2zZDUEJ6yED9TDDli4qL3a9yfZsuXbYntb72uoRQfMN5VqsbbFZaexBu6ogqFqtw==,#94B3FF,"1597,1788"
2022-04-04 01:42:06.861 UTC,A5eV1u7mJyxkoS6GvoOQK5C0C+OunJNzcd5zZNNC2GCN0Ho2rCrYQ0xTx4OBEwjWnx/w69+UJ96CIQ84HxWbAA==,#E4ABFF,"1510,891"
2022-04-04 01:42:18.183 UTC,RqJJ/K9sQyLxrjWqeikgjRUkjbR4E1z7kXB8dmJVNFk37xygBr/QIh9PAMdcsBtt4lTG1ryhF5CRhgrZRmnkaA==,#00CCC0,"1407,1284"
2022-04-04 01:42:34.972 UTC,ux4Dmokk98hCdGgDnkK3jaDdLjSn9nozjgCgYBy/FDiDC3OeICPEMP8xzIl+/C9MDfBkPDefLAVtw/vvE3Njzg==,#6A5CFF,"1422,1580"
2022-04-04 01:42:41.698 UTC,k3no0sWd2WjMSY7eHE8du7NfNRR1kg5BNwPMo0nPPgBnyvWVrT4weDzCqBhmtH9F5Az90i07ZPbpiCd+pWRixA==,#00CCC0,"1883,1172"
2022-04-04 01:42:52.876 UTC,UVd8rBTNzLnBA8MQ101tSsnZJKQr+CPv0DjwmdqM8AaEApy0pnmztKPnbzEUc/ywL0hwwY3UN2e8olrvKC8blQ==,#94B3FF,"410,1633"
2022-04-04 01:42:58.837 UTC,IhZjvygu1Y26sZmHMOcBHvMZ5gE3b8oYpV9j2YGdjbAjbdzRYDcCBh/HZPZuUAG7wHW0IAhRnUjJCnc405jWlw==,#94B3FF,"340,1817"
2022-04-04 01:43:30.548 UTC,rv3INiPJN+Lxr0DHF4Qo9h1++t7WC1coSybTA+WtLtHpab3KYqAsOP4sK8A+id3AaigJ2eF4rOF13Uz6GZrnrw==,#94B3FF,"1355,1583"
2022-04-04 01:43:40.125 UTC,NqmVlsGvU+0c3QjGb2jqK3iBDuiZFQ0VpKVtFjc0cviK03DkuhH5pWE4Xkiv0tfk0mG18ji/6rfkhFhmPAk2Vg==,#94B3FF,"1489,1517"
2022-04-04 01:43:50.039 UTC,GpGJYF3Y+DtVkQI2VpH6/qzG33bPlTG6828UOjroMhtLc7rUbU+KsV64icfz6aF0bt7HPs7bGR18z+wX8cTRIw==,#94B3FF,"1396,1605"
2022-04-04 01:44:02.372 UTC,OUPqQWOQmoNi6hEZoQ2E1NPxmMMyHyqc4mtpZTdcwyrpGPEqKtbhQM/tdUsY+EWH0swXx48b0kgezQkCCIxp0g==,#E4ABFF,"579,1274"
2022-04-04 01:44:13.543 UTC,+BVZOL15USIu5VJNPTdyJ74QS52x2Ne+cuT9sYOdEyr2wRI3TUKVwFbkOt/QSsIT9DBgsEQQdKR6b5q8dHHg4Q==,#94B3FF,"1429,1563"
2022-04-04 01:44:16.347 UTC,VjPzAoQDSGmo0ZMmnmymkb8M6STIFoqJIhrycaCieNZ55TOJm/ksro6YSIgFNvQ6txgLjVO4PPMYIjCM00kyWQ==,#94B3FF,"1441,1582"
2022-04-04 01:44:27.667 UTC,JK0Sg05BhHVpq7IFVqdatE8I4X/EaNKF0w0umAk6C62NxBr0RGFc9qcF7Ydv+kppt5521O4YxF2zT4ZrGUv/QQ==,#94B3FF,"1409,1561"
2022-04-04 01:44:30.652 UTC,07w+znCYdFesn7u1iakujwPcWxknx3gUvkXpl8AVVRDO3Vr+eNPTZP+GI2/W24RYDo3iBt60Z0z/P1hSfIoJJQ==,#94B3FF,"1264,1160"
2022-04-04 01:44:37.192 UTC,JXslm00IkLp0SpsB9iSj80tvdA3EdyCcNv4OWUH5rrtnPOQRZYSGhiGve9w19uD90w9WzkTSXcnHvO+IgrtYeg==,#94B3FF,"1489,1507"
2022-04-04 01:44:44.116 UTC,tYgUDiTSjDDhfCHLX8hRm9u3C67vPs9Hxy/8daoztLmZtIzdn0QzH/Dr31jQ1xd3lmhdVRk5liOBAEKzzEyE2A==,#94B3FF,"1492,1505"
2022-04-04 01:44:45.146 UTC,zT642NWtDL0/x1neVQ3l/svk9lNYtphjEi5ImYNGj3mYKYUg//Cwd6chbA1rG1tDt1/nCiwoZaNbcMahCjAOpw==,#94B3FF,"1486,1508"
2022-04-04 01:44:45.526 UTC,4dOXT5rPsDjd6rVBvu4O06dkqKe1xkLjK8fKZAMADWaem+8k27ETUgole48uXHTp+SKezOV9klsqYUg/wZ5jWw==,#94B3FF,"1493,1510"
2022-04-04 01:44:48.318 UTC,ZBvo7W+7DJKUtcnqgZJhwqIlpE/B4iBM5V8egIdak61cN3Fjj1DjZ7GLwyUa0mj6CzlxTQ4JBUy85r9nkX5HkA==,#94B3FF,"1489,1517"
2022-04-04 01:45:04.649 UTC,Z2wRhG/VvIlR5kXF1bENFcnWPQfW4Kg7c4267tJodVhIDBvmKRtU5FtXDvYQWH9GD+vbvOUSMy/j4gnRTeereA==,#94B3FF,"1481,1499"
